# BEAST v10.5.0
# Generated Thu Apr 09 12:59:51 CEST 2026 [seed=1775732390055]
# Binome_6.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	pInv	default.ucld.mean	default.ucld.stdev	location.clock.rate	default.meanRate	default.coefficientOfVariation	default.covariance	location.meanRate	location.rates.CHN.KHM	location.rates.CHN.LAO	location.rates.CHN.THA	location.rates.CHN.VNM	location.rates.KHM.LAO	location.rates.KHM.THA	location.rates.KHM.VNM	location.rates.LAO.THA	location.rates.LAO.VNM	location.rates.THA.VNM	location.indicators.CHN.KHM	location.indicators.CHN.LAO	location.indicators.CHN.THA	location.indicators.CHN.VNM	location.indicators.KHM.LAO	location.indicators.KHM.THA	location.indicators.KHM.VNM	location.indicators.LAO.THA	location.indicators.LAO.VNM	location.indicators.THA.VNM	location.nonZeroRates	default.treeLikelihood	default.branchRates	location.branchRates	location.treeLikelihood	coalescent
3400000	-112544.4170658215	-3901.7716051529537	-108642.64546066854	0.31602289765891517	2023.2456209379575	22.80724441650997	6.154973336902896	1.0186685679330651	0.25461434031037294	0.25260411793636545	0.24623536214051064	0.24654617961275094	0.5115312880796106	0.07039930793117508	0.04092352542061961	0.028657344252675618	1.1362950855235308	0.03981697556635135	0.659895192690744	0.00802240822204575	1.1362950855235299	0.5314959447250233	1.0037026560084377	0.15094909828151268	0.9287003653997227	0.7983545846933588	0.14716757173990214	1.5111153641703274	0.03827054742009744	0.6114951520927878	1.4332779091326215	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	-108350.05073779439	-3136.17843910797	0.0	-292.5947228741621	-720.062756906394
3500000	-112584.93852993194	-3922.694445830528	-108662.24408410142	0.3141264621680877	2023.2475173734483	23.29974057873825	5.807471484046922	0.9634744482363035	0.25065576757872304	0.25064164291008717	0.24453339543360075	0.2541691940775891	0.5529420494515009	0.15889726928649914	0.040110627068574496	0.026062646760931934	1.3500986528776242	0.03872561306221917	0.6386710822480961	-0.027251471222778136	1.3500986528776238	1.411069256227193	0.3393668295655585	0.36755925427403	1.9414458558288696	0.3812543769691235	0.5144215419662829	3.4487608627893134	1.9975361228397424	0.8846728101549383	3.4011767961304025	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0	-108371.06770018941	-3136.17843910797	0.0	-291.1763839120079	-729.8346921142377
3600000	-112586.57019409089	-3932.559640252959	-108654.01055383793	0.3139059854394736	2023.247737850177	23.925017818439414	6.472353943884385	0.9855775566425015	0.2531970938307991	0.24556157070390272	0.2463452512959941	0.25489608416930404	0.481133064344506	0.040478318309860095	0.038669157908347	0.025031394159340938	1.5223133476361304	0.0374772578857879	0.6328274651971778	0.06706624826916634	1.5223133476361281	0.9407960428360673	1.0700678583004544	2.6369892218430233	1.2509748634168394	0.9747315874521603	1.2332649698660998	2.526058420065444	0.11335592273162963	1.6689809199611056	1.980220678368667	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0	-108364.45521563645	-3136.17843910797	0.0	-289.55533820147997	-735.0514169912768
3700000	-112550.12539188337	-3915.981303786979	-108634.1440880964	0.3076394907859601	2023.2540043448305	23.241902892809293	6.42174927573815	0.9357626580653695	0.25711289607845145	0.248214191472193	0.2450511783001235	0.24962173414923214	0.5600583789712742	0.1465290023301906	0.04019303862935939	0.028571814718613087	1.4115261483320733	0.039678289184841106	0.6727535856526722	0.04268419360144845	1.411526148332073	0.9487020538187185	1.3844811049974184	0.09996001168811967	0.7185826625339616	0.4689761058499659	1.0102902899714603	2.235663362057058	0.11184560927220538	1.268982309022411	1.17234655626456	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0	-108339.65070958917	-3136.17843910797	0.0	-294.4933785072139	-726.9007438966688
3800000	-112543.37707771901	-3917.014701801244	-108626.36237591776	0.30285679009988203	2023.2587870455166	23.797251655260627	7.126969578232089	0.9955552463567492	0.2585076434588266	0.24550398450032537	0.24521658994252038	0.25077178209832784	0.5641746543139502	0.3390527951944612	0.040915330242250095	0.028655466891045086	1.3082267539331327	0.04133369326116114	0.6790289917509509	0.07584594304482621	1.3082267539331311	0.059103752291501985	1.182025939116334	0.22045406420900407	0.36401738312375753	0.44737388214031376	0.20624317731738598	0.600644785024106	0.04681268510835976	0.35646107943198246	0.7006325487845759	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0	-108335.40765115588	-3136.17843910797	0.0	-290.95472476187166	-734.7235787808042
3900000	-112567.00335584341	-3932.7169441872734	-108634.28641165614	0.30082158110929913	2023.260822254507	23.969088633745532	7.0728841292155975	0.9912842311141572	0.2541411649447244	0.25077005492062626	0.24674467715022735	0.2483441029844221	0.5321424906112336	0.11693383111583197	0.037630297304937096	0.02479655298725696	1.2625412286244777	0.03804237716635887	0.6354720835264904	0.05054381949082023	1.2625412286244786	1.0472625439594865	1.080289065922407	1.3314390808648788	2.0512054349219833	1.7279929414410302	1.1663637177165156	3.1743533834838584	0.0047123656232781076	1.5974398114496076	4.3445510775362015	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0	-108346.02284337784	-3136.17843910797	0.0	-288.2635682782946	-738.177578707432
4000000	-112538.08854476185	-3924.0178426233288	-108614.07070213852	0.3005438483632292	2023.2610999872531	22.724772883514742	6.133870397589124	0.9734557703882856	0.2504822595221277	0.24739031662788488	0.24713803976540666	0.2549893840845809	0.5705985216737386	0.23260477893470216	0.041148183375259495	0.02862488654396166	1.717007100180719	0.04147613893076249	0.6553372907260672	-0.036667579079995176	1.717007100180716	0.6191020998690951	0.4532382242381245	1.0836034246628223	0.812975768098011	1.3203125504702682	0.3941618667809138	3.2496271615039127	1.096394971095332	0.8523381390686451	1.8642416911155744	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	-108329.05233570824	-3136.17843910797	0.0	-285.0183664302727	-724.3018326945713
4100000	-112558.27487058307	-3896.413057247751	-108661.86181333533	0.28172706393593205	2023.2799167716805	21.78679437981327	6.321789978875727	0.9881624835247307	0.2504596518246294	0.2543978611539892	0.24588726612167303	0.24925522089970858	0.6890164707183438	0.5629588867463461	0.046660649180671476	0.03250356420631088	1.2631705813437413	0.04705755798645165	0.6672717585902185	-0.02086800797876665	1.2631705813437413	0.5745581901846492	0.028840252646239795	0.13448595604302574	1.7906828922020925	0.2721313673437598	0.4919585414794354	1.6847300978774382	1.419013504610327	0.7495711588912898	2.254151248101948	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	-108364.3919201475	-3136.17843910797	0.0	-297.4698931878396	-710.2240244044162
4200000	-112550.495720612	-3893.2803653464307	-108657.21535526557	0.2758754543000468	2023.2857683813163	21.707308253748394	6.321210483932436	0.9607302232372854	0.2507783849922476	0.24443757850498832	0.2500283958349877	0.2547556406677768	0.5458112064579204	0.2521857302418496	0.04337215337881469	0.027370658026191465	1.4262255526918592	0.04346817593540432	0.619426332707134	8.427396427087341E-4	1.4262255526918592	0.2536874591291867	1.257701004611455	0.6661982527140473	0.5429593468988155	0.3461180039785314	0.5251783005607208	1.259728518692999	0.16333920420787473	0.5931115512261467	1.0418117884662652	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0	-108364.99988279371	-3136.17843910797	0.0	-292.21547247184947	-708.7373383128007
4300000	-112523.53319299998	-3878.2054681662253	-108645.32772483375	0.27589896246303286	2023.2857448731534	20.258911979486705	5.645339986246064	0.9980113187355315	0.2554614556486763	0.25127405720564683	0.2429645343113797	0.2502999528342976	0.5227892743907531	0.05211398337052827	0.04598032064411485	0.03016666566108286	1.6825155234647158	0.045074106414801314	0.6559726708677748	0.06963846114493881	1.6825155234647164	0.9927865876505092	0.27693606951086247	0.2135724793871526	1.3281965195798553	0.2902495752293426	0.9453123176348709	1.1254741880251566	0.13720010039476838	0.6847100935775533	2.1697801638297034	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	9.0	-108356.10834355213	-3136.17843910797	0.0	-289.219381281631	-687.0128951761176
4400000	-112539.39593040071	-3887.2027666123895	-108652.19316378832	0.2695425706986911	2023.2921012649178	21.333203460858844	6.145915244533738	0.9896529850488301	0.2575417518507859	0.24993423204561963	0.24524061266948075	0.247283403434114	0.5081916476450254	0.027631323666842456	0.04289732949231762	0.026187223543011673	1.3950735582456806	0.043143538317143834	0.6145855900121592	0.025255159623480253	1.3950735582456797	0.356527209907472	0.33564480227908233	0.7495241037573444	0.4355701950010222	0.1579914715048873	0.1559460406138039	0.7403437003501393	0.5795000578882035	0.3051865458175122	1.0310670622071878	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0	-108362.64941120567	-3136.17843910797	0.0	-289.5437525826634	-707.5355866456858
4500000	-112545.44331564933	-3908.812163041587	-108636.63115260775	0.2740256463860154	2023.2876181892304	21.850695255121526	6.6555151427636625	0.9736328947661071	0.25261008245668476	0.25078739833693126	0.2449067041514113	0.2516958150549732	0.4974260410675602	0.037707371587435104	0.041178206915944884	0.02456035973014474	1.32626626005103	0.04148692607136233	0.6118468249219376	-0.016725945335946027	1.326266260051029	0.19784631391327312	0.21749170866628137	1.447234676399219	1.5090020137800597	2.1556080883182664	0.4595673382830767	2.093694293814145	1.952795720528672	1.8798967924755303	2.59301434152851	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	9.0	-108343.4451396694	-3136.17843910797	0.0	-293.18601293834416	-716.5760010597401
4600000	-112546.47899112495	-3914.1447331034387	-108632.33425802151	0.28347477670783156	2023.2781690589086	22.367996306340498	7.135011414534158	0.9766215557518441	0.25416476169037694	0.24647599458428834	0.24817195034453104	0.25118729338080414	0.5219744998824729	0.21084542190579902	0.04227701489958613	0.024985771409075302	1.3296760225256694	0.04193972338007383	0.6141356881733655	-0.036051648999809845	1.3296760225256687	0.7934530971329476	0.11464539152388675	0.19845265115934715	1.309016904478488	1.1657714656002212	0.6962969336742509	2.1406296843561003	0.52957788714244	2.2150855522778126	2.1793742564266316	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	-108344.75647526633	-3136.17843910797	0.0	-287.57778275517387	-724.1517328446414
4700000	-112578.69480618135	-3918.686315767228	-108660.00849041411	0.2796746001664234	2023.28196923545	22.68206769311872	6.831623648492814	0.9850741871452975	0.25268269619062966	0.25057034763491076	0.24301530565963822	0.25373165051482205	0.6165547095232592	0.2961434630250228	0.04174233788462062	0.024891947741406406	1.2954954600826722	0.04302688977959431	0.5827532113257201	0.07774926974128667	1.2954954600826727	0.4395045889485451	1.840073751012587	0.6440253688406339	1.2675365872689672	1.2121726160312845	0.34768214824572435	1.9913404166302826	1.9507454662920474	0.6343415192076033	1.2448419534249635	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0	-108369.60153219906	-3136.17843910797	0.0	-290.4069582150527	-730.6809930772223
4800000	-112573.58171385498	-3928.657553410261	-108644.92416044472	0.2847999814937312	2023.2768438541227	22.993676571446564	7.043747796309047	0.9908425279428903	0.25416885573537445	0.2482006865644185	0.24212264642629341	0.25550781127391436	0.6022837108105284	0.3736277698447682	0.04101082455992241	0.02431373255093563	1.423902091087249	0.04246992450761742	0.59870245339595	-0.040007101119908475	1.4239020910872482	0.6557126332421116	0.550187736607331	1.38196834119258	1.5131887537461934	0.9550291890589238	1.0338595855972617	3.2807734259051347	0.734249287653221	1.6569820317799664	2.326098485986967	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0	-108359.91526120204	-3136.17843910797	0.0	-285.00889924266886	-736.5095284777669
4900000	-112582.29518945658	-3930.57559635017	-108651.7195931064	0.2807291392331186	2023.2809146963834	22.803906448292874	6.266508244956179	0.9780993826374195	0.24656926671342144	0.25451453949763586	0.24505054714597244	0.2538656466429706	0.5364211686989404	0.12150729945419948	0.03989287571672703	0.022991616609358532	1.6739494173368812	0.0406860971390745	0.5764895691370292	0.011568676724420416	1.6739494173368785	0.9785306414007391	1.8321823740075407	0.15147608982009797	1.7000497756073567	1.3413316207671886	0.3547098094417605	1.8934906716333177	0.015197656793202747	0.5729836330552637	4.222882041987894	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0	-108370.75170516923	-3136.17843910797	0.0	-280.9678879371763	-734.2366634147152
5000000	-112501.96093192253	-3896.8082164500925	-108605.15271547243	0.26601507038207145	2023.2956287652344	21.636109223764546	5.842250040321345	1.0033108756830935	0.2526793216360483	0.24987877659994526	0.25089720899767065	0.24654469276633623	0.6630861617333649	0.42099350488454906	0.044930406684581724	0.02834350042756066	1.1896781187774546	0.045977523504458336	0.6279004757074848	-0.05288640739647211	1.1896781187774534	0.5663571193578285	0.1807877333021538	0.2111845875465292	0.4853425536802559	0.8332138716010727	0.10641010998172928	0.8859340503518871	1.541919045129992	0.2600845796160749	1.387740053747644	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0	-108311.47363821504	-3136.17843910797	0.0	-293.67907725738723	-717.5412994650277
5100000	-112517.17950882582	-3877.4940972916897	-108639.68541153413	0.2921251192152252	2023.2695187164013	20.427387024061634	5.551928936433618	0.9931072347230608	0.2563843369222669	0.24933211035113373	0.24343804430128382	0.25084550842531617	0.47103271189661683	0.01885420533027028	0.0423624324038182	0.027761629026238764	1.540206949682607	0.04395469120327703	0.6357118445483054	-0.09048926378762426	1.5402069496826096	0.02651253086996593	0.8592302256662588	0.5348087609757073	0.23872770883587133	0.10316935342844005	3.205005907290008	0.21736178084410415	0.16018913454841946	0.1017666133768288	0.2955272677768828	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	6.0	-108350.63440682803	-3136.17843910797	0.0	-289.0510047061028	-696.8297077006621
5200000	-112532.6346692963	-3908.904773964413	-108623.72989533188	0.26510672595734786	2023.296537109659	21.46238238344285	6.613991023141611	0.9997770365903907	0.25643401632572815	0.2448975113292604	0.25091294580491313	0.247755526540099	0.6276575109742587	0.4729390329764524	0.046278287579592424	0.028695750719227867	1.3196772922561182	0.04691492881914279	0.6186416575644113	-0.05493353829285377	1.319677292256117	0.8196790612583561	5.586039422999207	0.1292852233540615	1.4041254470367632	0.5442545223117448	0.805682101199239	2.5218374160590105	2.8802310212112507	1.6175755197417645	3.0268273631630573	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0	-108336.73843320741	-3136.17843910797	0.0	-286.99146212446715	-714.0284196637181
5300000	-112555.78151766707	-3896.0564081469774	-108659.72510952009	0.257914426797396	2023.303729408819	20.970870070451245	5.936986302912339	0.9892875267457274	0.2546954139548317	0.24543170652470028	0.24928332378678844	0.25058955573368014	0.5946287274823435	0.3528770639540909	0.04704085414392106	0.02905026453282009	1.782248890723295	0.04740672798489693	0.5864714974840306	-0.04095333437806352	1.7822488907232903	0.6168407123466361	0.06394767554995957	0.4081108781365086	0.8334471269367018	0.6519940550520922	0.5720913579229334	1.296140314907049	0.6422344105890745	0.6751428563458981	1.954292919882378	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0	-108381.27770797897	-3136.17843910797	0.0	-278.447401541124	-705.5047443307021
5400000	-112532.55734103694	-3905.1218777413064	-108627.43546329564	0.26377867715907166	2023.2978651584574	21.71470250516872	6.468045013648392	0.9614842761420288	0.25120287678513514	0.24762467159817872	0.24841005009451791	0.25276240152216906	0.5540540750374661	0.13855351648941208	0.042204289697605056	0.028139699572684633	1.651034688128234	0.04307682634840007	0.6094899849807222	-0.009989951855417857	1.6510346881282343	0.5594132017814761	0.24017401935444785	0.5555850043366576	1.0482296961822906	0.7612488196377131	0.3974732381658427	1.6365813746198108	0.3651871639119415	0.8559089236839925	1.3514376304175806	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0	-108347.10464269704	-3136.17843910797	0.0	-280.3308205986014	-716.241742750837
5500000	-112567.98176156975	-3918.710633683417	-108649.27112788634	0.2648354558273024	2023.2968083797891	21.883173885729924	6.481098808161992	0.9732977568888768	0.251783924153635	0.24418625955332066	0.25436037808836043	0.24966943820468473	0.7540703052078802	0.7238588430524245	0.04867927466464909	0.030953803718105157	1.731338703603952	0.04772785186607092	0.5843125337577036	0.027502321112541774	1.7313387036039518	1.970033860506477	0.2620507131821358	0.6877141615833569	1.6135794267242125	0.4841365640471556	0.23082448080219764	1.9797349553103352	0.3428362315974072	0.7622315764673457	1.7707814896760037	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	-108366.29345448092	-3136.17843910797	0.0	-282.97767340541503	-721.0827712735901
5600000	-112536.09349998087	-3876.1462152948093	-108659.94728468606	0.24244817062169202	2023.3191956649948	19.521407534710978	5.6547156358636474	0.9720226395571787	0.25347221362027994	0.24596261150909932	0.24609357702618737	0.2544715978444343	0.5647585615880919	0.24491988595688693	0.04894535879609647	0.031339648819384044	1.9122965803530538	0.04770182679888691	0.5975832399873612	-0.051329198666097094	1.9122965803530543	0.289152444344045	0.29093042046811723	0.25927255310830044	0.7026394661475643	0.2428999596122336	0.26806928239351163	1.1513421715851586	0.07143546457293812	0.4488944175216108	1.4187349907549422	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	-108380.99344390145	-3136.17843910797	0.0	-278.95384078461603	-684.4935128820348
5700000	-112519.36865351634	-3877.3086719917524	-108642.0599815246	0.2568080595119648	2023.3048357761045	20.475019814137237	6.38885851443602	0.9717066335976454	0.2558633485152642	0.25340835910129406	0.2386808751644557	0.25204741721898677	0.5070427614694066	0.06593677645192535	0.04737461413062242	0.02854213848915795	1.1896920824266068	0.0448943577669543	0.573636872060353	0.02370090710930383	1.1896920824266064	0.14360215289212258	0.17417067941877432	0.05656946225998317	1.1048463491472542	0.8078506836252511	0.7501934009720043	0.8246937814179189	0.3356578474876289	0.9167966138737125	1.8860747580295687	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0	-108344.51474815281	-3136.17843910797	0.0	-297.5452333717881	-699.0346394021991
5800000	-112535.1694455742	-3899.669390058304	-108635.50005551589	0.258661498522378	2023.3029823370941	20.665416211723393	5.507146474241959	0.9826621434687687	0.25637722925105555	0.2540642034149146	0.23920091596149617	0.25035765137253446	0.5610875208497418	0.15187217458624996	0.04627039643864434	0.029467514082430292	1.693671546353584	0.04518760213210135	0.5833526085379812	0.0031999468644700853	1.6936715463535796	1.0768453164137815	0.6427236162609055	1.3276149434599682	2.128718440083421	1.1160869846731172	0.7831573542507615	2.354934264853342	0.5541044640857516	0.8171859573317156	3.543206825624138	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	-108354.2446269127	-3136.17843910797	0.0	-281.2554286031891	-701.3265770443055
5900000	-112527.22948262801	-3891.312481799125	-108635.9170008289	0.2641806818286636	2023.2974631537877	20.972642741528965	6.753661412324675	0.9826778500246411	0.25504612439240004	0.2506007075179438	0.2433914722297564	0.2509616958599008	0.5806815190095304	0.29069524643122296	0.04742103878095944	0.031104520331065325	1.402080647976051	0.04584222498981556	0.5899268229763026	-0.016222415039371708	1.4020806479760515	0.37383585750760184	0.2990373298716564	0.3985623131638792	0.7927918769527333	0.3024331424114911	0.2788622827004217	0.9903729101454353	0.04428892200254265	0.5185349094761298	1.2892573718208635	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	-108349.50337832271	-3136.17843910797	0.0	-286.41362250617766	-707.4307743426673
6000000	-112520.47119408798	-3881.178100445204	-108639.29309364277	0.26095374418519895	2023.3006900914313	20.365528011088053	5.631811514575109	0.9791915214044346	0.250718652556677	0.24816113413599836	0.24915264961130845	0.2519675636960174	0.5599870066696285	0.20874988573998382	0.04839429732833366	0.03170901167576909	1.313326329432624	0.04576781807029654	0.5957137777533015	-0.006364235434497723	1.313326329432624	1.043250326088747	2.8846808535266364	0.935768249186637	1.8966680977789783	0.7897141236174577	0.541254034346889	1.5685193426776445	0.4397862057603788	1.2010833254789697	2.0533025025731546	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0	-108345.44461398305	-3136.17843910797	0.0	-293.84847965971875	-694.0905841204735
